Document,Token,Frequency,Weight
1202,locat,1,0.42
1202,campu,1,0.55
1202,land,1,0.72
1202,aesthet,1,0.67
1202,function,1,0.29
1202,height,1,0.67
1202,bulk,1,0.67
1202,area,1,0.27
1202,increas,1,0.3
1202,complex,1,0.36
1202,organ,1,0.25
1202,materi,1,0.28
1202,servic,1,0.2
1202,effici,1,0.32
1202,collect,1,0.24
1202,illustr,1,0.37
1203,percept,1,0.6
1203,introduct,1,0.41
1203,comput,4,0.9
1203,geometri,1,0.79
1203,goal,1,0.39
1203,thi,2,0.22
1203,studi,2,0.35
1203,reach,1,0.46
1203,deeper,1,0.64
1203,understand,2,0.71
1203,concept,1,0.25
1203,believ,1,0.42
1203,crucial,1,0.58
1203,gener,1,0.19
1203,theori,2,0.53
1203,great,2,0.68
1203,detail,1,0.3
1203,class,1,0.37
1203,make,1,0.25
1203,decis,1,0.35
1203,weigh,1,0.64
1203,evid,1,0.4
1203,certainli,1,0.49
1203,problem,1,0.19
1203,interest,1,0.27
1203,real,1,0.45
1203,hope,1,0.37
1203,mathemat,1,0.34
1203,structur,1,0.24
1203,prepar,1,0.33
1203,u,1,0.38
1203,eventu,1,0.51
1203,go,1,0.44
1203,almost,1,0.38
1203,unexplor,1,0.67
1203,parallel,1,0.5
1204,personnel,3,1.81
1204,administr,1,0.47
1204,librari,2,0.37
1204,sinc,1,0.4
1204,1958,1,0.72
1204,first,1,0.33
1204,edit,2,1.03
1204,present,2,0.5
1204,work,3,0.84
1204,wa,1,0.24
1204,issu,1,0.49
1204,addit,1,0.43
1204,studi,1,0.23
1204,research,1,0.23
1204,program,1,0.32
1204,experiment,1,0.44
1204,contribut,1,0.47
1204,chang,1,0.38
1204,larg,1,0.32
1204,area,1,0.37
1204,human,1,0.46
1204,relat,1,0.3
1204,impact,1,0.53
1204,develop,2,0.46
1204,ha,1,0.22
1204,felt,1,0.65
1204,well,1,0.36
1204,industri,1,0.42
1204,govern,1,0.49
1204,busi,1,0.57
1204,view,1,0.43
1204,aspect,1,0.39
1204,context,1,0.51
1204,use,1,0.17
1204,newer,1,0.77
1205,personnel,1,0.36
1205,util,4,1.04
1205,librari,5,0.56
1205,system,1,0.12
1205,approach,1,0.21
1205,late,1,0.46
1205,1960,1,0.39
1205,nearli,1,0.39
1205,profess,1,0.33
1205,unit,1,0.24
1205,state,1,0.22
1205,thought,1,0.35
1205,face,1,0.33
1205,sever,1,0.24
1205,shortag,2,0.99
1205,manpow,4,1.64
1205,field,1,0.19
1205,profession,4,1.05
1205,support,1,0.27
1205,area,1,0.22
1205,librarianship,1,0.3
1205,wa,5,0.73
1205,immun,1,0.63
1205,work,1,0.17
1205,done,1,0.35
1205,exist,2,0.48
1205,staff,4,1.18
1205,could,5,1.25
1205,budget,1,0.33
1205,vacanc,1,0.63
1205,fill,1,0.4
1205,concurr,1,0.51
1205,concern,2,0.4
1205,quietli,1,0.63
1205,express,1,0.28
1205,amelior,1,0.57
1205,chang,1,0.23
1205,thi,2,0.17
1205,time,1,0.18
1205,juliu,1,0.63
1205,r.,1,0.51
1205,chitwood,1,0.63
1205,presid,1,0.49
1205,illinoi,2,0.99
1205,associ,1,0.24
1205,appoint,1,0.48
1205,ad,1,0.33
1205,hoc,1,0.54
1205,committe,2,0.68
1205,train,1,0.32
1205,studi,3,0.42
1205,pattern,1,0.25
1205,assign,1,0.32
1205,recommend,1,0.31
1205,administr,1,0.28
1205,effect,1,0.19
1205,way,1,0.21
1205,examin,1,0.23
1205,use,1,0.1
1205,howev,1,0.23
1205,becam,1,0.37
1205,clear,2,0.7
1205,volunt,1,0.57
1205,research,1,0.14
1205,job,1,0.4
1205,need,2,0.33
1205,also,1,0.18
1205,small,1,0.29
1205,segment,1,0.42
1205,problem,1,0.15
1205,fulli,1,0.34
1205,explor,1,0.3
1205,result,1,0.16
1205,seriou,1,0.39
1205,might,1,0.28
1205,nation,1,0.22
1205,implic,1,0.3
1205,resourc,1,0.27
1205,sought,1,0.43
1206,technic,2,0.73
1206,inform,2,0.34
1206,project,3,1.19
1206,model,1,0.4
1206,system,2,0.39
1206,describ,1,0.27
1206,dr,1,0.7
1206,kessler,1,0.95
1206,involv,1,0.43
1206,work,2,0.56
1206,literatur,1,0.29
1206,taken,1,0.5
1206,twenty-on,1,1.05
1206,journal,1,0.35
1206,field,1,0.31
1206,physic,1,0.44
1206,design,1,0.31
1206,construct,1,0.46
1206,massachusett,1,0.85
1206,institut,1,0.38
1206,technolog,1,0.38
1206,prototyp,1,0.9
1206,oper,1,0.31
1206,realist,1,0.71
1206,test,1,0.39
1206,environ,1,0.51
1206,use,1,0.17
1206,remot,1,0.71
1206,consol,1,0.95
1206,access,1,0.43
1206,time-shar,1,0.8
1206,comput,2,0.6
1206,facil,2,1.11
1206,program,1,0.32
1206,develop,1,0.23
1206,larg,1,0.32
1206,varieti,1,0.49
1206,search,1,0.3
1206,process,1,0.3
1206,techniqu,1,0.33
1206,real,1,0.6
1206,time,1,0.3
1206,well,1,0.36
1206,delay,1,0.77
1206,output,1,0.5
1206,support,1,0.45
1206,nation,1,0.36
1206,scienc,1,0.26
1206,foundat,1,0.63
1206,part,1,0.37
1206,mac,1,1.05
1206,experiment,1,0.44
1206,mit,1,0.95
1206,sponsor,1,0.66
1206,advanc,1,0.45
1206,research,1,0.23
1206,agenc,1,0.61
1207,keep,1,0.44
1207,go,1,0.44
1207,physic,4,1.31
1207,aip,4,3.16
1207,current,1,0.26
1207,inform,3,0.38
1207,program,3,0.73
1207,offer,1,0.35
1207,new,1,0.21
1207,product,1,0.29
1207,help,1,0.33
1207,scientist,1,0.28
1207,engin,1,0.34
1207,stay,1,0.72
1207,up-to-d,1,0.54
1207,1966,1,0.46
1207,modest,1,0.54
1207,support,1,0.34
1207,nation,1,0.27
1207,scienc,1,0.2
1207,foundat,1,0.47
1207,went,1,0.79
1207,back,1,0.49
1207,sever,1,0.3
1207,year,1,0.23
1207,wa,2,0.37
1207,consid,1,0.26
1207,major,1,0.26
1207,expans,2,0.97
1207,first,1,0.24
1207,task,1,0.36
1207,face,1,0.41
1207,augment,1,0.57
1207,staff,2,0.74
1207,interdisciplinari,1,0.58
1207,comput,1,0.23
1207,oper,1,0.23
1207,scientif,1,0.22
1207,would,2,0.56
1207,abl,1,0.43
1207,analyz,1,0.3
1207,extend,1,0.42
1207,studi,1,0.18
1207,made,1,0.23
1207,elsewher,1,0.51
1207,formul,1,0.39
1207,basic,1,0.27
1207,approach,1,0.27
1208,journal,3,1.05
1208,public,2,0.63
1208,obsolesc,1,0.7
1208,orderli,1,0.9
1208,commun,1,0.31
1208,research,1,0.23
1208,may,1,0.32
1208,jeopard,1,1.05
1208,develop,1,0.23
1208,nation,1,0.36
1208,inform,1,0.17
1208,system,2,0.39
1208,begin,1,0.54
1208,encroach,1,1.05
1208,domain,1,0.77
1208,primari,1,0.51
1208,author,1,0.34
1208,also,1,0.3
1208,believ,1,0.56
1208,mass,1,0.65
1208,distribut,1,0.43
1208,unedit,1,0.95
1208,unref,1,1.05
1208,often,1,0.47
1208,unproof,1,1.05
1208,preprint,1,1.05
1208,ha,1,0.22
1208,recent,1,0.41
1208,propos,1,0.41
1208,would,1,0.37
1208,put,1,0.55
1208,busi,1,0.57
1208,transform,1,0.66
1208,depositori,1,0.9
1209,peck,1,0.79
1209,order,2,0.57
1209,physic,2,0.66
1209,journal,4,1.05
1209,analysi,1,0.22
1209,close,1,0.4
1209,million,1,0.48
1209,citat,1,0.31
1209,put,1,0.41
1209,review,2,0.58
1209,top,1,0.57
1209,list,1,0.3
1209,chang,1,0.29
1209,adjust,1,0.64
1209,impact,2,0.79
1209,immediaci,1,0.72
1209,physicist,1,0.49
1209,wish,1,0.48
1209,commun,1,0.23
1209,work,2,0.42
1209,mean,1,0.27
1209,public,2,0.47
1209,sever,1,0.3
1209,consider,2,0.61
1209,weigh,1,0.64
1209,befor,1,0.38
1209,choos,1,0.49
1209,appropri,1,0.36
1209,matter,1,0.43
1209,audienc,1,0.53
1209,probabl,1,0.37
1209,delay,1,0.58
1209,accept,2,0.72
1209,articl,2,0.54
1209,format,1,0.37
1209,letter,1,0.51
1209,standard,1,0.31
1209,research,1,0.18
1209,report,1,0.24
1209,potenti,1,0.34
1209,controversi,1,0.51
1209,author,2,0.51
1209,may,3,0.71
1209,estim,1,0.37
1209,chanc,1,0.58
1209,differ,1,0.23
1209,nation,1,0.27
1209,pride,1,0.79
1209,sway,1,0.79
1209,choic,1,0.42
1209,submit,1,0.46
1209,hi,1,0.3
1209,countri,2,0.76
1209,rather,1,0.33
1209,one,1,0.19
1209,ha,1,0.16
1209,greater,1,0.41
1209,circul,1,0.4
1209,publish,1,0.28
1209,foreign,1,0.51
1210,plan,2,0.4
1210,academ,2,0.42
1210,research,2,0.23
1210,librari,6,0.56
1210,build,3,0.8
1210,thi,1,0.07
1210,volum,1,0.21
1210,deal,1,0.21
1210,hous,1,0.34
1210,collect,2,0.31
1210,variou,1,0.18
1210,kind,1,0.23
1210,chiefli,1,0.43
1210,book,1,0.13
1210,print,1,0.24
1210,matter,1,0.29
1210,seat,1,0.53
1210,accommod,1,0.35
1210,facil,1,0.28
1210,user,1,0.14
1210,quarter,1,0.35
1210,staff,1,0.25
1210,acquir,1,0.3
1210,catalogu,1,0.27
1210,serv,1,0.22
1210,addit,1,0.21
1210,architectur,1,0.45
1210,prefer,1,0.29
1210,known,1,0.25
1210,non-assign,1,0.53
1210,space,2,0.58
1210,left,1,0.34
1210,care,1,0.29
1210,abov,1,0.32
1210,need,1,0.14
1210,sometim,1,0.33
1210,assign,1,0.27
1210,purpos,1,0.18
1211,plan,4,1.19
1211,colleg,1,0.36
1211,univers,1,0.24
1211,librari,2,0.28
1211,build,2,0.8
1211,book,3,0.58
1211,campu,2,1.11
1211,planner,3,1.66
1211,architect,2,1.34
1211,thi,2,0.22
1211,intend,1,0.35
1211,help,1,0.33
1211,librarian,1,0.25
1211,earli,1,0.44
1211,stage,1,0.42
1211,process,2,0.45
1211,three,1,0.29
1211,aspect,1,0.3
1211,problem,2,0.38
1211,deserv,1,0.6
1211,care,1,0.44
1211,treatment,1,0.46
1211,receiv,1,0.37
1211,effect,1,0.24
1211,autom,1,0.36
1211,electron,1,0.43
1211,overal,1,0.44
1211,organ,1,0.25
1211,servic,1,0.2
1211,pattern,1,0.31
1211,relev,2,0.56
1211,audiovisu,1,0.64
1211,learn,1,0.45
1211,medium,1,0.4
1211,detail,2,0.59
1211,part,1,0.28
1211,tell,2,1.23
1211,floor,1,0.72
1211,cover,1,0.35
1211,best,1,0.38
1211,light,1,0.48
1211,fixtur,1,0.79
1211,use,1,0.13
1211,kind,1,0.34
1211,shelv,1,0.51
1211,buy,1,0.58
1211,matter,1,0.43
1211,treat,1,0.42
1211,metcalf,1,0.72
1211,howev,1,0.29
1211,tri,1,0.4
1211,go,1,0.44
1211,solv,1,0.43
1211,mani,1,0.23
1211,face,1,0.41
1211,wherev,1,0.72
1211,seem,1,0.33
1211,proper,1,0.48
1211,includ,1,0.25
1211,sketch,1,0.62
1211,illustr,2,0.74
1211,point,1,0.29
1211,discus,1,0.2
1211,simplic,1,0.79
1211,beg,1,0.79
1211,indulg,1,0.79
1211,reader,1,0.3
1212,plan,2,0.6
1212,structur,1,0.24
1212,behavior,4,1.46
1212,notion,2,0.86
1212,guid,2,0.76
1212,entir,1,0.42
1212,accident,1,0.79
1212,quit,1,0.47
1212,similar,1,0.34
1212,program,2,0.49
1212,electron,1,0.43
1212,comput,2,0.45
1212,order,1,0.29
1212,discov,2,0.9
1212,get,1,0.47
1212,imag,1,0.64
1212,motion,1,0.62
1212,therefor,1,0.34
1212,review,1,0.29
1212,onc,1,0.46
1212,cybernet,3,1.85
1212,literatur,1,0.22
1212,analog,1,0.53
1212,brain,1,0.64
1212,mind,1,0.46
1212,fundament,1,0.38
1212,concern,1,0.25
1212,howev,1,0.29
1212,wa,2,0.37
1212,whether,1,0.39
1212,idea,2,0.71
1212,ani,1,0.28
1212,relev,1,0.28
1212,psycholog,3,1.19
1212,men,1,0.48
1212,pioneer,1,0.58
1212,thi,1,0.11
1212,area,1,0.27
1212,remark,1,0.51
1212,innoc,1,0.79
1212,creatur,1,0.67
1212,whose,1,0.41
1212,want,1,0.45
1212,simul,1,0.48
1212,often,1,0.35
1212,seem,1,0.33
1212,like,2,0.66
1212,mathematician,1,0.58
1212,dream,1,0.79
1212,live,1,0.48
1212,anim,1,0.64
1212,spite,1,0.58
1212,evid,1,0.4
1212,refus,1,0.72
1212,believ,1,0.42
1212,ignor,1,0.52
1212,prerequisit,1,0.67
1212,even,1,0.31
1212,advantag,1,0.39
1212,must,1,0.31
1212,way,1,0.27
1212,phrase,1,0.42
1212,new,1,0.21
1212,contribut,1,0.35
1212,profit,1,0.51
1212,scienc,1,0.2
1212,psychologist,1,0.6
1212,creat,1,0.37
1212,search,1,0.22
1212,favor,1,0.48
1212,intersect,1,0.67
1212,direct,1,0.34
1212,cours,1,0.35
1212,year-long,1,0.79
1212,debat,1,0.62
1213,practic,2,0.5
1213,manag,3,0.91
1213,avail,1,0.28
1213,today,1,0.41
1213,knowledg,4,1.19
1213,experi,1,0.26
1213,need,1,0.21
1213,success,1,0.36
1213,probabl,1,0.37
1213,field,1,0.23
1213,human,1,0.34
1213,endeavor,1,0.54
1213,alway,1,0.45
1213,tremend,1,0.67
1213,gap,2,1.03
1213,perform,2,0.53
1213,leader,2,1.43
1213,averag,2,0.8
1213,wider,1,0.48
1213,intract,1,0.72
1213,thi,1,0.11
1213,book,1,0.19
1213,doe,1,0.35
1213,exclud,1,0.53
1213,aim,2,0.74
1213,advanc,1,0.34
1213,frontier,1,0.72
1213,hope,1,0.37
1213,inde,1,0.48
1213,make,1,0.25
1213,contribut,1,0.35
1213,first,1,0.24
1213,narrow,1,0.51
1213,done,2,0.87
1214,preci,3,0.85
1214,manual,1,0.17
1214,concept,2,0.23
1214,analysi,1,0.1
1214,subject,6,0.58
1214,index,9,0.83
1214,1951,1,0.32
1214,british,2,0.38
1214,bibliographi,1,0.16
1214,introduc,1,0.18
1214,rel,1,0.14
1214,new,3,0.28
1214,techniqu,2,0.22
1214,chain,2,0.49
1214,librari,1,0.06
1214,twenti,1,0.25
1214,year,1,0.1
1214,later,1,0.19
1214,procedur,1,0.13
1214,establish,1,0.13
1214,one,1,0.08
1214,standard,1,0.14
1214,bnb,1,0.28
1214,pioneer,1,0.26
1214,approach,2,0.24
1214,adopt,1,0.18
1214,first,1,0.11
1214,issu,1,0.16
1214,1971,1,0.19
1214,explain,1,0.18
1214,whi,1,0.2
1214,thi,5,0.24
1214,chang,1,0.13
1214,wa,1,0.08
1214,felt,1,0.22
1214,necessari,1,0.15
1214,consid,1,0.12
1214,system,3,0.19
1214,light,1,0.21
1214,handl,1,0.16
1214,bibliograph,2,0.23
1214,data,2,0.17
1214,develop,3,0.23
1214,past,1,0.15
1214,decad,1,0.18
1214,two,1,0.1
1214,forc,1,0.18
1214,particular,1,0.13
1214,affect,1,0.17
1214,descript,1,0.13
1214,catalogu,1,0.18
1214,dure,1,0.14
1214,period,1,0.13
1214,firstli,1,0.28
1214,introduct,1,0.18
1214,comput,1,0.1
1214,secondli,1,0.28
1214,concomitantli,1,0.35
1214,exchang,1,0.22
1214,network,1,0.15
1214,marc,1,0.2
1214,perhap,1,0.19
1214,primari,1,0.17
1214,exampl,1,0.13
1214,respect,1,0.16
1214,repres,1,0.14
1214,parallel,1,0.22
1214,field,1,0.1
1214,tradit,1,0.16
1214,also,2,0.2
1214,tend,1,0.2
1214,domin,1,0.27
1214,signific,2,0.27
1214,term,2,0.21
1214,onc,1,0.21
1214,identifi,2,0.28
1214,would,3,0.37
1214,offer,1,0.15
1214,user,2,0.19
1214,access,2,0.29
1214,point,2,0.25
1214,alphabet,1,0.2
1214,file,1,0.13
1214,appli,1,0.13
1214,obvious,1,0.27
1214,head,6,1.13
1214,good,1,0.17
1214,deal,1,0.14
1214,cutter,1,0.3
1214,rule,1,0.16
1214,dictionari,1,0.19
1214,catalog,1,0.13
1214,devot,1,0.18
1214,problem,1,0.08
1214,compound,1,0.18
1214,present,1,0.08
1214,even,1,0.14
1214,entail,1,0.3
1214,distort,1,0.3
1214,natur,1,0.12
1214,languag,1,0.12
1214,product,1,0.13
1214,invert,1,0.24
1214,unselect,1,0.32
1214,compon,1,0.19
1214,lost,1,0.28
1214,entri,1,0.16
1214,word,1,0.13
1214,unless,1,0.28
1214,creat,1,0.16
1214,case,1,0.14
1214,none,1,0.26
1214,co-extens,1,0.35
1214,document,1,0.09
1215,prejudic,1,0.72
1215,antipathi,1,0.72
1215,tract,1,0.79
1215,lc,2,1.03
1215,subject,4,0.87
1215,head,4,1.7
1215,concern,1,0.25
1215,peopl,3,1.09
1215,sinc,1,0.3
1215,first,1,0.24
1215,edit,1,0.39
1215,librari,3,0.42
1215,congress,1,0.42
1215,appear,1,0.31
1215,60,1,0.57
1215,year,1,0.23
1215,ago,1,0.48
1215,american,2,0.68
1215,increasingli,1,0.42
1215,reli,1,0.57
1215,thi,1,0.11
1215,list,2,0.59
1215,chief,1,0.54
1215,author,1,0.26
1215,sole,1,0.62
1215,basi,1,0.3
1215,catalog,2,0.58
1215,quarrel,1,0.79
1215,practic,1,0.25
1215,necess,1,0.51
1215,labor-sav,1,0.79
1215,worry-reduc,1,0.79
1215,work,1,0.21
1215,abstractli,1,0.72
1215,valu,1,0.31
1215,global,1,0.72
1215,standard,1,0.31
1215,agent,1,0.67
1215,mean,1,0.27
1215,achiev,1,0.38
1215,uniform,1,0.55
1215,area,1,0.27
1215,would,1,0.28
1215,otherwis,1,0.54
1215,chaotic,1,0.72
1215,undoubtedli,1,0.67
1215,real,1,0.45
1215,boon,1,0.79
1215,scholar,1,0.49
1215,well,1,0.27
1215,ordinari,1,0.6
1215,reader,1,0.3
1215,find,1,0.29
1215,familiar,1,0.5
1215,fairli,1,0.53
1215,constant,1,0.49
1215,far,1,0.37
1215,remov,1,0.57
1215,geograph,1,0.58
1215,washington,1,0.6
1215,dc,1,0.67
1215,lusaka,1,0.79
1215,zambia,1,0.79
1215,knowledg,1,0.3
1215,scholarship,1,0.57
1215,univers,1,0.24
1215,subject-schem,1,0.79
1215,ideal,1,0.58
1215,manag,1,0.3
1215,encompass,1,0.62
1215,facet,1,0.49
1215,ha,1,0.16
1215,print,1,0.35
1215,subsequ,1,0.47
1215,collect,1,0.24
1215,satisfact,1,0.48
1215,worldwid,1,0.72
1215,read,1,0.38
1215,commun,1,0.23
1215,realm,1,0.72
1215,deal,1,0.32
1215,cultur,1,0.46
1215,short,1,0.46
1215,human,1,0.34
1215,onli,1,0.23
1215,satisfi,1,0.42
1215,parochi,1,0.67
1215,jingoist,1,0.79
1215,european,1,0.58
1215,north,1,0.62
1215,white-hu,1,0.79
1215,least,1,0.39
1215,nomin,1,0.72
1215,christian,1,0.79
1215,prefer,1,0.43
1215,protest,1,0.79
1215,faith,1,0.64
1215,comfort,1,0.79
1215,situat,1,0.34
1215,middl,1,0.62
1215,higher-incom,1,0.79
1215,bracket,1,0.79
1215,larg,1,0.24
1215,domicil,1,0.79
1215,suburbia,1,0.79
1215,fundament,1,0.38
1215,loyal,1,0.79
1215,establish,1,0.29
1215,order,1,0.29
1215,heavili,1,0.52
1215,imbu,1,0.79
1215,transcend,1,0.72
1215,incompar,1,0.72
1215,glori,1,0.79
1215,western,1,0.57
1215,civil,1,0.54
1215,reflect,1,0.37
1215,host,1,0.67
1215,unten,1,0.79
1215,inde,1,0.48
1215,obsolet,1,0.6
1215,arrog,1,0.79
1215,assumpt,1,0.45
1215,respect,1,0.35
1215,young,1,0.57
1215,woman,1,0.62
1215,exud,1,0.79
1215,someth,1,0.51
1215,le,1,0.34
1215,sympathi,1,0.72
1215,even,1,0.31
1215,fair,1,0.6
1215,toward,1,0.33
1215,organ,1,0.25
1215,labor,1,0.67
1215,sexual,1,0.79
1215,unorthodox,1,0.79
1215,avant-gard,1,0.79
1216,prestig,1,1.16
1216,class,1,0.74
1216,mobil,1,1.19
1216,thi,1,0.22
1216,volum,1,0.64
1216,contain,1,0.7
1216,report,1,0.48
1216,sampl,1,0.71
1216,survey,2,1.12
1216,conduct,1,0.7
1216,denmark,1,1.43
1216,1953,1,1.43
1216,1954,1,1.19
1216,addit,1,0.64
1216,author,1,0.51
1216,ha,1,0.33
1216,attempt,1,0.55
1216,integr,1,0.74
1216,find,2,1.14
1216,relev,1,0.56
1216,sociolog,1,0.87
1216,theori,1,0.53
1216,previou,1,0.78
1216,research,1,0.35
1217,principl,1,0.26
1217,numer,4,1.45
1217,taxonomi,5,2.69
1217,purpos,1,0.21
1217,thi,1,0.09
1217,book,1,0.16
1217,present,1,0.15
1217,firm,1,0.39
1217,theoret,1,0.28
1217,basi,1,0.24
1217,show,1,0.24
1217,whi,1,0.36
1217,believ,1,0.33
1217,ha,1,0.13
1217,advantag,1,0.31
1217,convent,1,0.32
1217,practic,1,0.2
1217,report,1,0.19
1217,previou,1,0.31
1217,advanc,1,0.27
1217,made,1,0.18
1217,field,2,0.38
1217,far,1,0.29
1217,furnish,1,0.39
1217,newcom,1,0.63
1217,detail,1,0.24
1217,step-by-step,1,0.49
1217,descript,1,0.24
1217,procedur,1,0.23
1217,employ,1,0.29
1218,principl,1,0.26
1218,oper,4,0.75
1218,research,5,0.7
1218,applic,1,0.21
1218,manageri,1,0.45
1218,decis,1,0.28
1218,thi,1,0.09
1218,book,3,0.47
1218,written,1,0.3
1218,primarili,1,0.31
1218,colleg,1,0.29
1218,student,2,0.54
1218,previou,1,0.31
1218,background,1,0.33
1218,intend,1,0.28
1218,career,2,0.82
1218,administr,2,0.56
1218,consult,1,0.36
1218,execut,1,0.43
1218,manag,1,0.24
1218,busi,3,1.03
1218,nonprofit,1,0.57
1218,enterpris,1,0.45
1218,govern,1,0.29
1218,broad,1,0.33
1218,topic,1,0.31
1218,coverag,1,0.33
1218,also,1,0.18
1218,make,1,0.2
1218,text,3,0.76
1218,help,1,0.26
1218,seek,1,0.37
1218,teacher,1,0.42
1218,well,1,0.22
1218,practition,1,0.39
1218,desir,1,0.32
1218,up-to-d,1,0.43
1218,review,1,0.23
1218,use,1,0.1
1218,half-year,1,0.63
1218,full-year,1,0.63
1218,introductori,1,0.43
1218,cours,1,0.28
1218,junior,1,0.48
1218,senior,1,0.48
1218,graduat,1,0.34
1218,econom,2,0.53
1218,engin,2,0.54
1218,curriculum,1,0.41
1218,central,1,0.31
1218,goal,1,0.31
1218,answer,1,0.3
1218,question,1,0.22
1218,fundament,1,0.3
1218,idea,2,0.57
1218,doe,2,0.56
1218,presuppos,1,0.48
1218,ani,1,0.22
1218,advanc,1,0.27
1218,train,1,0.32
1218,industri,1,0.25
1218,mathemat,1,0.28
1218,statist,1,0.24
1218,probabl,1,0.3
1218,theori,1,0.21
1218,therefor,1,0.27
1218,main,1,0.28
1218,reli,1,0.45
1218,reader,2,0.49
1218,expert,1,0.38
1218,area,1,0.22
1218,assum,1,0.31
1218,howev,1,0.23
1218,entir,1,0.33
1218,naiv,1,0.51
1218,subject,1,0.17
1219,natur,1,0.37
1219,inform,3,0.51
1219,book,1,0.26
1219,consid,1,0.35
1219,connect,1,0.51
1219,concept,1,0.34
1219,philosoph,1,0.7
1219,categori,1,0.51
1219,reveal,1,0.59
1219,possibl,1,0.32
1219,appli,1,0.39
1219,theoret,1,0.47
1219,method,1,0.27
1219,logic,1,0.5
1219,gnosiolog,1,0.95
1219,epistemolog,1,0.85
1219,theori,1,0.35
1219,knowledg,1,0.4
1220,problem,1,0.19
1220,organ,2,0.49
1220,librari,4,0.56
1220,collect,2,0.47
1220,area,1,0.27
1220,work,2,0.42
1220,often,1,0.35
1220,call,1,0.35
1220,catalog,1,0.29
1220,broadli,1,0.79
1220,technic,1,0.27
1220,servic,1,0.2
1220,student,1,0.33
1220,may,1,0.24
1220,fall,1,0.48
1220,two,1,0.22
1220,error,2,1.03
1220,assum,1,0.39
1220,strictli,1,0.6
1220,routin,2,1.11
1220,mechan,1,0.33
1220,view,1,0.32
1220,task,2,0.73
1220,self-contain,1,0.6
1220,one,1,0.19
1220,purpos,1,0.27
1220,case,1,0.32
1220,studi,1,0.18
1220,present,1,0.19
1220,help,1,0.33
1220,correct,1,0.45
1220,illumin,1,0.6
1220,way,1,0.27
1220,interperson,1,0.67
1220,relat,1,0.22
1220,affect,1,0.37
1220,charact,1,0.43
1220,set,1,0.29
1220,organiz,1,0.42
1220,broader,1,0.53
1220,context,1,0.38
1220,total,1,0.33
1220,situat,1,0.34
1221,russian,1,1.19
1221,descriptor,2,2.05
1221,informat,1,1.11
1221,dictionari,2,1.7
1221,thi,1,0.22
1221,contain,1,0.7
1221,gener,1,0.37
1221,alphabet,1,0.9
1221,list,1,0.59
1221,synonym,1,1.03
1221,keyword,1,0.86
1221,word,1,0.6
1221,combin,1,0.72
1221,intend,1,0.7
1221,use,1,0.25
1221,coordin,1,1.01
1221,index,1,0.41
1221,document,1,0.42
1222,problem,1,0.25
1222,inform,3,0.51
1222,servic,1,0.27
1222,major,1,0.35
1222,prospect,1,0.64
1222,meet,1,0.47
1222,present,1,0.25
1222,critic,1,0.46
1222,situat,1,0.46
1222,domain,1,0.77
1222,scientif,2,0.59
1222,commun,1,0.31
1222,natur,1,0.37
1222,corollari,1,0.95
1222,advanc,1,0.45
1222,technic,1,0.37
1222,revolut,1,0.7
1222,develop,1,0.23
1222,practic,1,0.34
1222,implement,1,0.52
1222,special,1,0.36
1222,type,1,0.36
1222,system,2,0.39
1222,known,1,0.51
1222,integr,1,0.5
1223,one,1,0.11
1223,model,3,0.51
1223,semant,5,1.18
1223,inform,3,0.22
1223,theori,1,0.15
1223,text,7,1.26
1223,process,2,0.26
1223,problem,1,0.11
1223,automat,2,0.34
1223,translat,1,0.26
1223,abstract,1,0.16
1223,creat,1,0.21
1223,need,2,0.24
1223,defin,1,0.17
1223,explicit,1,0.3
1223,concept,3,0.44
1223,character,1,0.25
1223,properti,1,0.22
1223,quantiti,1,0.27
1223,contain,3,0.6
1223,document,1,0.12
1223,fact,2,0.38
1223,formal,2,0.41
1223,let,1,0.32
1223,u,1,0.22
1223,describ,2,0.23
1223,analysi,3,0.37
1223,could,1,0.18
1223,point,1,0.16
1223,view,1,0.18
1223,someon,1,0.37
1223,differ,1,0.13
1223,world,2,0.38
1223,e.g.,1,0.26
1223,veri,1,0.2
1223,meaning,1,0.27
1223,articl,1,0.15
1223,doe,1,0.2
1223,ani,1,0.16
1223,peopl,1,0.21
1223,specialist,1,0.22
1223,given,3,0.43
1223,mathemat,1,0.2
1223,field,1,0.13
1223,therefor,1,0.19
1223,must,1,0.18
1223,descript,2,0.34
1223,observ,1,0.22
1223,call,1,0.2
1223,thesauru,2,0.47
1223,interpret,1,0.22
1223,chang,1,0.16
1223,respons,1,0.2
1224,semant,2,1.1
1224,synthesi,3,1.96
1224,thi,2,0.29
1224,paper,1,0.27
1224,describ,1,0.27
1224,system,2,0.39
1224,automat,1,0.4
1224,text,1,0.42
1224,natur,2,0.74
1224,languag,1,0.37
1224,russian,1,0.8
1224,primari,1,0.51
1224,characterist,1,0.41
1224,plural,1,1.05
1225,evalu,1,0.49
1225,method,1,0.41
1225,formal,1,0.71
1225,investig,1,0.56
1225,text,2,1.26
1225,dead,1,1.28
1225,languag,2,1.12
1225,account,1,0.68
1225,given,1,0.51
1225,principl,2,1.32
1225,automat,1,0.6
1225,decipher,1,1.58
1225,histor,1,0.86
1225,document,1,0.42
1225,use,1,0.25
1225,te,1,1.34
1225,viniti,1,1.23
1225,group,1,0.54
1225,leadership,1,1.23
1225,m.,1,1.28
1225,a.,1,1.19
1225,probst,1,1.58
1225,author,1,0.51
